review_id,product_id,author,title,rating,content,timestamp,is_verified,profile_id,product_attributes,review_length,product_name,review_length_words,normalized_rating
R0001710,B09GJVTRNZ,Izrgism,Not impressed,5.0,"Battery life is fantastic, lasts all day. Amazing sound quality, really impressed!",2024-02-13,0,PROF92468,Color: Red,82,JBL Flip 6,12,1.0
R0001711,B09GJVTRNZ,Gqotkob,Decent product,3.0,Decent speaker but there are better options.,2022-11-27,0,PROF21086,Color: White,44,JBL Flip 6,7,0.5
R0001712,B09GJVTRNZ,Dojizpf,Decent product,2.0,Stopped working after a few months. Sound is tinny and lacks bass.,2023-10-21,1,PROF70249,Color: White,66,JBL Flip 6,12,0.25
R0001713,B09GJVTRNZ,Mxkkbfk,Decent product,5.0,Very easy to set up and connect. The Bluetooth range is impressive.,2023-11-28,1,PROF62817,Color: White,67,JBL Flip 6,12,1.0
R0001714,B09GJVTRNZ,Tgcbzfj,Not impressed,4.0,The Bluetooth range is impressive. Waterproof feature is a big plus.,2022-04-01,0,PROF68784,Size: Standard,68,JBL Flip 6,11,0.75
R0001715,B09GJVTRNZ,Hwlxekd,Not impressed,2.0,Bluetooth connectivity drops constantly. Sound is tinny and lacks bass.,2023-02-06,1,PROF15392,Not Specified,71,JBL Flip 6,10,0.25
R0001716,B09GJVTRNZ,Oxmmuzw,Decent product,5.0,The Bluetooth range is impressive. Waterproof feature is a big plus.,2023-12-02,1,PROF47389,Size: Standard,68,JBL Flip 6,11,1.0
R0001717,B09GJVTRNZ,Wllgvat,Not impressed,2.0,"Returned it immediately, very poor quality. Very disappointed with the build quality.",2023-02-03,1,PROF46882,Not Specified,85,JBL Flip 6,12,0.25
R0001718,B09GJVTRNZ,Awkjilf,Not impressed,5.0,"Amazing sound quality, really impressed! Battery life is fantastic, lasts all day.",2022-11-21,1,PROF17785,Color: White,82,JBL Flip 6,12,1.0
R0001719,B09GJVTRNZ,Asohakk,Worth it,5.0,Waterproof feature is a big plus. Waterproof feature is a big plus.,2022-06-03,1,PROF44523,Size: Standard,67,JBL Flip 6,12,1.0
R0001720,B09GJVTRNZ,Zurkgyx,Not impressed,3.0,"Average sound quality, nothing to write home about.",2022-05-14,0,PROF92745,Not Specified,51,JBL Flip 6,8,0.5
R0001721,B09GJVTRNZ,Amwocbg,Decent product,3.0,It is okay for the price.,2024-02-11,0,PROF20310,Not Specified,25,JBL Flip 6,6,0.5
R0001722,B09GJVTRNZ,Potvzcc,Worth it,3.0,Works as described.,2023-05-30,1,PROF46265,Size: Standard,19,JBL Flip 6,3,0.5
R0001723,B09GJVTRNZ,Smlcqqn,Not impressed,4.0,Excellent build quality for the price. Excellent build quality for the price.,2022-10-15,1,PROF62415,Size: Standard,77,JBL Flip 6,12,0.75
R0001724,B09GJVTRNZ,Ajdkzpa,Decent product,2.0,Battery drains way too fast. Very disappointed with the build quality.,2022-03-11,1,PROF40496,Size: Standard,70,JBL Flip 6,11,0.25
R0001725,B09GJVTRNZ,Oekhahm,Not impressed,5.0,"Love the design and portability. Amazing sound quality, really impressed!",2023-07-02,1,PROF18793,Color: White,73,JBL Flip 6,10,1.0
R0001726,B09GJVTRNZ,Fckamlg,Great buy,2.0,Not worth the price at all. Stopped working after a few months.,2024-05-08,1,PROF75580,Color: Red,63,JBL Flip 6,12,0.25
R0001727,B09GJVTRNZ,Hhdepha,Worth it,4.0,Very easy to set up and connect. Sound is crystal clear and the bass is excellent.,2024-06-13,1,PROF76132,Size: Standard,82,JBL Flip 6,16,0.75
R0001728,B09GJVTRNZ,Zntswky,Decent product,5.0,I use this every day and it never disappoints. Love the design and portability.,2023-05-06,1,PROF21819,Color: Black,79,JBL Flip 6,14,1.0
R0001729,B09GJVTRNZ,Rajjgyk,Great buy,5.0,Love the design and portability. Very easy to set up and connect.,2024-04-14,1,PROF91526,Color: Red,65,JBL Flip 6,12,1.0
R0001730,B09GJVTRNZ,Edoiwub,Great buy,5.0,The Bluetooth range is impressive. The Bluetooth range is impressive.,2022-11-07,1,PROF53292,Color: White,69,JBL Flip 6,10,1.0
R0001731,B09GJVTRNZ,Zclteny,Decent product,4.0,Very easy to set up and connect. The Bluetooth range is impressive.,2022-08-14,0,PROF81792,Not Specified,67,JBL Flip 6,12,0.75
R0001732,B09GJVTRNZ,Ybgkgsz,Great buy,5.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2022-06-10,1,PROF85265,Size: Standard,81,JBL Flip 6,10,1.0
R0001733,B09GJVTRNZ,Wvtcbim,Great buy,4.0,I use this every day and it never disappoints. Love the design and portability.,2022-04-03,1,PROF21550,Color: Red,79,JBL Flip 6,14,0.75
R0001734,B09GJVTRNZ,Wjfbbfe,Great buy,4.0,Love the design and portability. Love the design and portability.,2022-10-31,1,PROF79838,Not Specified,65,JBL Flip 6,10,0.75
R0001735,B09GJVTRNZ,Cbztjor,Not impressed,3.0,It is okay for the price.,2023-04-13,1,PROF41113,Size: Standard,25,JBL Flip 6,6,0.5
R0001736,B09GJVTRNZ,Hutepdy,Decent product,5.0,"Battery life is fantastic, lasts all day. Very easy to set up and connect.",2023-09-05,1,PROF17218,Color: Red,74,JBL Flip 6,14,1.0
R0001737,B09GJVTRNZ,Yxuazxt,Great buy,4.0,"Excellent build quality for the price. Battery life is fantastic, lasts all day.",2023-01-25,0,PROF79001,Color: Black,80,JBL Flip 6,13,0.75
R0001738,B09GJVTRNZ,Gudnknd,Not impressed,3.0,Does the job but nothing special.,2023-10-11,1,PROF32347,Color: Red,33,JBL Flip 6,6,0.5
R0001739,B09GJVTRNZ,Jdnqmus,Decent product,4.0,Excellent build quality for the price. Waterproof feature is a big plus.,2022-01-12,1,PROF28238,Not Specified,72,JBL Flip 6,12,0.75
R0001740,B09GJVTRNZ,Dqbfdbq,Decent product,4.0,Very easy to set up and connect. I use this every day and it never disappoints.,2024-05-15,1,PROF90699,Not Specified,79,JBL Flip 6,16,0.75
R0001741,B09GJVTRNZ,Emdpcix,Great buy,5.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2022-12-06,1,PROF92805,Size: Standard,96,JBL Flip 6,18,1.0
R0001742,B09GJVTRNZ,Jhauvgk,Not impressed,5.0,The Bluetooth range is impressive. Excellent build quality for the price.,2022-11-04,1,PROF62315,Color: Red,73,JBL Flip 6,11,1.0
R0001743,B09GJVTRNZ,Pgcnsnl,Worth it,5.0,Waterproof feature is a big plus. Very easy to set up and connect.,2022-09-23,0,PROF60977,Color: Black,66,JBL Flip 6,13,1.0
R0001744,B09GJVTRNZ,Dnmnnsj,Worth it,1.0,"Returned it immediately, very poor quality. Returned it immediately, very poor quality.",2023-09-21,1,PROF61033,Color: Black,87,JBL Flip 6,12,0.0
R0001745,B09GJVTRNZ,Xdpxzuw,Decent product,4.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2022-01-10,1,PROF97216,Not Specified,79,JBL Flip 6,11,0.75
R0001746,B09GJVTRNZ,Qfaitsw,Decent product,4.0,"I use this every day and it never disappoints. Great product, exactly what I needed.",2024-03-27,1,PROF83415,Size: Standard,84,JBL Flip 6,15,0.75
R0001747,B09GJVTRNZ,Ptgvtyg,Worth it,1.0,Very disappointed with the build quality. Not worth the price at all.,2023-07-29,1,PROF22186,Not Specified,69,JBL Flip 6,12,0.0
R0001748,B09GJVTRNZ,Bosdsmv,Not impressed,4.0,Excellent build quality for the price. I use this every day and it never disappoints.,2023-06-07,1,PROF53480,Size: Standard,85,JBL Flip 6,15,0.75
R0001749,B09GJVTRNZ,Euynexn,Great buy,5.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2023-07-04,1,PROF30219,Color: Black,88,JBL Flip 6,15,1.0
R0001750,B09GJVTRNZ,Bxnlsrv,Not impressed,3.0,Does the job but nothing special.,2023-02-24,0,PROF90060,Not Specified,33,JBL Flip 6,6,0.5
R0001751,B09GJVTRNZ,Omghioi,Worth it,4.0,"Excellent build quality for the price. Battery life is fantastic, lasts all day.",2023-01-01,1,PROF52254,Color: Black,80,JBL Flip 6,13,0.75
R0001752,B09GJVTRNZ,Spenqhs,Great buy,3.0,"Average sound quality, nothing to write home about.",2022-03-31,1,PROF79017,Size: Standard,51,JBL Flip 6,8,0.5
R0001753,B09GJVTRNZ,Idtdqmg,Not impressed,1.0,Battery drains way too fast. Very disappointed with the build quality.,2023-09-20,1,PROF19429,Color: Red,70,JBL Flip 6,11,0.0
R0001754,B09GJVTRNZ,Cknlyav,Decent product,4.0,Very easy to set up and connect. Excellent build quality for the price.,2022-07-31,1,PROF17998,Size: Standard,71,JBL Flip 6,13,0.75
R0001755,B09GJVTRNZ,Vctoqex,Decent product,5.0,"Great product, exactly what I needed. Excellent build quality for the price.",2023-06-21,1,PROF50017,Not Specified,76,JBL Flip 6,12,1.0
R0001756,B09GJVTRNZ,Kbqtlsy,Great buy,5.0,Waterproof feature is a big plus. Sound is crystal clear and the bass is excellent.,2024-06-14,0,PROF36736,Color: Red,83,JBL Flip 6,15,1.0
R0001757,B09GJVTRNZ,Bwwlgun,Not impressed,5.0,"Love the design and portability. Battery life is fantastic, lasts all day.",2024-02-04,1,PROF52768,Color: Black,74,JBL Flip 6,12,1.0
R0001758,B09GJVTRNZ,Agekplw,Not impressed,4.0,"Battery life is fantastic, lasts all day. Battery life is fantastic, lasts all day.",2024-04-24,1,PROF74981,Size: Standard,83,JBL Flip 6,14,0.75
R0001759,B09GJVTRNZ,Tksuqbp,Decent product,2.0,Very disappointed with the build quality. Stopped working after a few months.,2023-06-28,1,PROF92121,Not Specified,77,JBL Flip 6,12,0.25
R0001760,B09GJVTRNZ,Bzwyzsw,Worth it,4.0,Sound is crystal clear and the bass is excellent. The Bluetooth range is impressive.,2023-11-04,1,PROF12570,Not Specified,84,JBL Flip 6,14,0.75
R0001761,B09GJVTRNZ,Idxkkfp,Decent product,4.0,I use this every day and it never disappoints. I use this every day and it never disappoints.,2023-10-19,1,PROF10331,Color: Red,93,JBL Flip 6,18,0.75
R0001762,B09GJVTRNZ,Vvvcuoo,Great buy,5.0,I use this every day and it never disappoints. The Bluetooth range is impressive.,2023-06-01,1,PROF59105,Not Specified,81,JBL Flip 6,14,1.0
R0001763,B09GJVTRNZ,Rhchuir,Worth it,2.0,"Returned it immediately, very poor quality. Sound is tinny and lacks bass.",2022-10-10,1,PROF77810,Not Specified,74,JBL Flip 6,12,0.25
R0001764,B09GJVTRNZ,Lljixmj,Decent product,4.0,Very easy to set up and connect. Waterproof feature is a big plus.,2023-09-20,1,PROF93708,Size: Standard,66,JBL Flip 6,13,0.75
R0001765,B09GJVTRNZ,Tnrcwue,Decent product,3.0,"Average sound quality, nothing to write home about.",2022-01-03,0,PROF73815,Not Specified,51,JBL Flip 6,8,0.5
R0001766,B09GJVTRNZ,Cfpmzrc,Decent product,4.0,Excellent build quality for the price. Love the design and portability.,2023-10-21,1,PROF39978,Not Specified,71,JBL Flip 6,11,0.75
R0001767,B09GJVTRNZ,Gbxgndj,Decent product,5.0,"Battery life is fantastic, lasts all day. Waterproof feature is a big plus.",2023-05-28,1,PROF23613,Not Specified,75,JBL Flip 6,13,1.0
R0001768,B09GJVTRNZ,Zqikiqm,Worth it,4.0,Love the design and portability. Very easy to set up and connect.,2022-11-18,1,PROF80307,Color: White,65,JBL Flip 6,12,0.75
R0001769,B09GJVTRNZ,Autuvmp,Great buy,4.0,Very easy to set up and connect. Very easy to set up and connect.,2023-01-06,1,PROF62750,Size: Standard,65,JBL Flip 6,14,0.75
R0001770,B09GJVTRNZ,Xugqukg,Decent product,4.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2023-11-02,0,PROF49398,Not Specified,90,JBL Flip 6,14,0.75
R0001771,B09GJVTRNZ,Kpzqcsm,Worth it,4.0,"Amazing sound quality, really impressed! I use this every day and it never disappoints.",2024-01-08,0,PROF82872,Color: Red,87,JBL Flip 6,14,0.75
R0001772,B09GJVTRNZ,Znfyjta,Not impressed,5.0,Very easy to set up and connect. Very easy to set up and connect.,2022-07-15,0,PROF20201,Color: Black,65,JBL Flip 6,14,1.0
R0001773,B09GJVTRNZ,Awtlajo,Great buy,5.0,I use this every day and it never disappoints. Very easy to set up and connect.,2023-08-12,1,PROF88300,Not Specified,79,JBL Flip 6,16,1.0
R0001774,B09GJVTRNZ,Rkscupu,Not impressed,5.0,Sound is crystal clear and the bass is excellent. The Bluetooth range is impressive.,2024-02-29,1,PROF98716,Not Specified,84,JBL Flip 6,14,1.0
R0001775,B09GJVTRNZ,Umgwusp,Not impressed,5.0,Love the design and portability. Very easy to set up and connect.,2022-03-01,1,PROF79989,Color: White,65,JBL Flip 6,12,1.0
R0001776,B09GJVTRNZ,Cfuvtpb,Not impressed,4.0,The Bluetooth range is impressive. Love the design and portability.,2023-09-11,1,PROF74552,Color: Red,67,JBL Flip 6,10,0.75
R0001777,B09GJVTRNZ,Krfmuol,Decent product,5.0,"Battery life is fantastic, lasts all day. Waterproof feature is a big plus.",2022-03-06,0,PROF35692,Not Specified,75,JBL Flip 6,13,1.0
R0001778,B09GJVTRNZ,Rfjqvod,Worth it,4.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2023-06-10,1,PROF97738,Color: Red,81,JBL Flip 6,10,0.75
R0001779,B09GJVTRNZ,Mpgubxw,Great buy,4.0,Excellent build quality for the price. Love the design and portability.,2023-03-16,1,PROF98109,Color: Black,71,JBL Flip 6,11,0.75
R0001780,B09GJVTRNZ,Egriejy,Worth it,5.0,Sound is crystal clear and the bass is excellent. Love the design and portability.,2024-03-19,1,PROF61683,Color: Red,82,JBL Flip 6,14,1.0
R0001781,B09GJVTRNZ,Qhxseri,Great buy,1.0,"Returned it immediately, very poor quality. The button layout is confusing.",2022-03-20,0,PROF79772,Not Specified,75,JBL Flip 6,11,0.0
R0001782,B09GJVTRNZ,Xezrdfv,Worth it,5.0,"Very easy to set up and connect. Great product, exactly what I needed.",2022-04-13,1,PROF77238,Not Specified,70,JBL Flip 6,13,1.0
R0001783,B09GJVTRNZ,Xwygrey,Worth it,4.0,"Battery life is fantastic, lasts all day. Great product, exactly what I needed.",2023-06-19,1,PROF52420,Color: White,79,JBL Flip 6,13,0.75
R0001784,B09GJVTRNZ,Cloxaam,Not impressed,5.0,"Battery life is fantastic, lasts all day. Amazing sound quality, really impressed!",2022-10-26,0,PROF85105,Not Specified,82,JBL Flip 6,12,1.0
R0001785,B09GJVTRNZ,Mcoujtj,Not impressed,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2023-11-01,0,PROF93428,Size: Standard,79,JBL Flip 6,11,1.0
R0001786,B09GJVTRNZ,Mbovkbh,Worth it,5.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2024-04-13,1,PROF97986,Color: Black,88,JBL Flip 6,15,1.0
R0001787,B09GJVTRNZ,Ruglhpc,Worth it,5.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2024-01-06,0,PROF60712,Not Specified,88,JBL Flip 6,15,1.0
R0001788,B09GJVTRNZ,Osmahir,Not impressed,5.0,"Battery life is fantastic, lasts all day. Waterproof feature is a big plus.",2023-09-03,0,PROF26172,Size: Standard,75,JBL Flip 6,13,1.0
R0001789,B09GJVTRNZ,Ckopmah,Worth it,2.0,"Sound is tinny and lacks bass. Returned it immediately, very poor quality.",2022-12-07,1,PROF93573,Color: Black,74,JBL Flip 6,12,0.25
R0001790,B09GJVTRNZ,Ieudcoy,Not impressed,4.0,Excellent build quality for the price. Sound is crystal clear and the bass is excellent.,2023-12-26,1,PROF77423,Color: Red,88,JBL Flip 6,15,0.75
R0001791,B09GJVTRNZ,Vpfzotv,Great buy,3.0,It is okay for the price.,2024-05-09,1,PROF57459,Color: Black,25,JBL Flip 6,6,0.5
R0001792,B09GJVTRNZ,Icixjfr,Worth it,5.0,I use this every day and it never disappoints. Love the design and portability.,2022-01-27,0,PROF49879,Size: Standard,79,JBL Flip 6,14,1.0
R0001793,B09GJVTRNZ,Oeojypm,Decent product,4.0,"Amazing sound quality, really impressed! Great product, exactly what I needed.",2022-08-14,1,PROF23102,Not Specified,78,JBL Flip 6,11,0.75
R0001794,B09GJVTRNZ,Maaklbo,Not impressed,5.0,I use this every day and it never disappoints. I use this every day and it never disappoints.,2022-09-17,1,PROF22218,Color: Black,93,JBL Flip 6,18,1.0
R0001795,B09GJVTRNZ,Gqoigkg,Not impressed,1.0,Battery drains way too fast. Not worth the price at all.,2023-04-10,1,PROF97455,Not Specified,56,JBL Flip 6,11,0.0
R0001796,B09GJVTRNZ,Hiyrsps,Worth it,2.0,Battery drains way too fast. Stopped working after a few months.,2023-11-16,1,PROF40976,Color: Black,64,JBL Flip 6,11,0.25
R0001797,B09GJVTRNZ,Gutslxz,Decent product,5.0,"Amazing sound quality, really impressed! Love the design and portability.",2022-09-28,0,PROF49609,Color: Black,73,JBL Flip 6,10,1.0
R0001798,B09GJVTRNZ,Szsfdci,Decent product,2.0,Not worth the price at all. Stopped working after a few months.,2022-12-16,1,PROF16745,Color: White,63,JBL Flip 6,12,0.25
R0001799,B09GJVTRNZ,Shmvcby,Decent product,2.0,"The button layout is confusing. Returned it immediately, very poor quality.",2023-02-06,1,PROF48001,Not Specified,75,JBL Flip 6,11,0.25
R0001800,B09GJVTRNZ,Dolerfn,Great buy,1.0,"Returned it immediately, very poor quality. Battery drains way too fast.",2023-11-28,0,PROF89803,Color: White,72,JBL Flip 6,11,0.0
R0001801,B09GJVTRNZ,Jwtalss,Not impressed,5.0,"The Bluetooth range is impressive. Battery life is fantastic, lasts all day.",2024-06-05,1,PROF78079,Color: Black,76,JBL Flip 6,12,1.0
R0001802,B09GJVTRNZ,Mqwwxlj,Worth it,5.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2023-11-01,1,PROF28915,Not Specified,88,JBL Flip 6,15,1.0
R0001803,B09GJVTRNZ,Pwvxbub,Decent product,4.0,Excellent build quality for the price. Love the design and portability.,2022-09-02,1,PROF82600,Color: Black,71,JBL Flip 6,11,0.75
R0001804,B09GJVTRNZ,Raoxxhe,Worth it,4.0,Waterproof feature is a big plus. Excellent build quality for the price.,2024-03-05,1,PROF38268,Color: Black,72,JBL Flip 6,12,0.75
R0001805,B09GJVTRNZ,Gjuvxvy,Worth it,4.0,Waterproof feature is a big plus. Waterproof feature is a big plus.,2022-09-22,0,PROF62275,Size: Standard,67,JBL Flip 6,12,0.75
R0001806,B09GJVTRNZ,Elwidhd,Great buy,5.0,Waterproof feature is a big plus. Very easy to set up and connect.,2023-05-09,1,PROF44721,Color: Black,66,JBL Flip 6,13,1.0
R0001807,B09GJVTRNZ,Ohmygdp,Great buy,5.0,"Battery life is fantastic, lasts all day. The Bluetooth range is impressive.",2024-03-29,1,PROF57462,Color: Red,76,JBL Flip 6,12,1.0
R0001808,B09GJVTRNZ,Xnaglth,Great buy,3.0,"Average sound quality, nothing to write home about.",2022-12-08,1,PROF82174,Not Specified,51,JBL Flip 6,8,0.5
R0001809,B09GJVTRNZ,Lkrbsye,Not impressed,3.0,Works as described.,2022-03-18,0,PROF91452,Color: Black,19,JBL Flip 6,3,0.5
R0001810,B09GJVTRNZ,Xyuromn,Not impressed,2.0,"Returned it immediately, very poor quality. Battery drains way too fast.",2023-06-16,0,PROF42977,Color: White,72,JBL Flip 6,11,0.25
R0001811,B09GJVTRNZ,Uevmrkh,Worth it,5.0,"Sound is crystal clear and the bass is excellent. Battery life is fantastic, lasts all day.",2022-08-29,0,PROF71735,Color: White,91,JBL Flip 6,16,1.0
R0001812,B09GJVTRNZ,Semicyd,Great buy,5.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2023-12-22,1,PROF57297,Color: Black,81,JBL Flip 6,10,1.0
R0001813,B09GJVTRNZ,Bhmdwbw,Worth it,4.0,"Battery life is fantastic, lasts all day. Very easy to set up and connect.",2023-03-02,1,PROF95227,Not Specified,74,JBL Flip 6,14,0.75
R0001814,B09GJVTRNZ,Krlhvfs,Decent product,1.0,Stopped working after a few months. Sound is tinny and lacks bass.,2023-07-02,1,PROF36432,Color: Red,66,JBL Flip 6,12,0.0
R0001815,B09GJVTRNZ,Mxrfnql,Decent product,2.0,"Stopped working after a few months. Returned it immediately, very poor quality.",2024-06-04,1,PROF87911,Color: Red,79,JBL Flip 6,12,0.25
R0001816,B09GJVTRNZ,Mgrisql,Great buy,5.0,Sound is crystal clear and the bass is excellent. Love the design and portability.,2022-02-15,1,PROF75057,Not Specified,82,JBL Flip 6,14,1.0
R0001817,B09GJVTRNZ,Adbddoo,Worth it,4.0,Waterproof feature is a big plus. I use this every day and it never disappoints.,2022-05-10,1,PROF84069,Color: White,80,JBL Flip 6,15,0.75
R0001818,B09GJVTRNZ,Owtpnpc,Decent product,5.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2023-10-09,0,PROF20135,Color: Red,87,JBL Flip 6,14,1.0
R0001819,B09GJVTRNZ,Qcpzxmv,Great buy,5.0,Excellent build quality for the price. Love the design and portability.,2023-12-14,1,PROF49194,Color: Red,71,JBL Flip 6,11,1.0
R0001820,B09GJVTRNZ,Pedpnos,Not impressed,4.0,The Bluetooth range is impressive. I use this every day and it never disappoints.,2023-10-31,1,PROF40885,Size: Standard,81,JBL Flip 6,14,0.75
R0001821,B09GJVTRNZ,Lethqfw,Not impressed,3.0,Decent speaker but there are better options.,2023-09-30,1,PROF31599,Not Specified,44,JBL Flip 6,7,0.5
R0001822,B09GJVTRNZ,Jmikshx,Great buy,3.0,Works as described.,2023-10-26,0,PROF39673,Color: White,19,JBL Flip 6,3,0.5
R0001823,B09GJVTRNZ,Qdmwyqs,Great buy,5.0,"Battery life is fantastic, lasts all day. The Bluetooth range is impressive.",2022-01-10,1,PROF73298,Not Specified,76,JBL Flip 6,12,1.0
